NAME                            VERSION                            TYPE                     
libraw1394-11                   2.1.2-2build3                      deb                       
libreadline8t64                 8.2-4build1                        deb                       
librist4                        0.2.10+dfsg-2                      deb                       
librsvg2-2                      2.58.0+dfsg-1build1                deb                       
librtmp1                        2.4+20151223.gitfa8646d.1-2build7  deb                       
librubberband2                  3.3.0+dfsg-2build1                 deb                       
libsamplerate0                  0.2.2-4build1                      deb                       
libsasl2-2                      2.1.28+dfsg1-5ubuntu3.1            deb                       
libsasl2-modules                2.1.28+dfsg1-5ubuntu3.1            deb                       
libsasl2-modules-db             2.1.28+dfsg1-5ubuntu3.1            deb                       
libsdl2-2.0-0                   2.30.0+dfsg-1build3                deb                       
libseccomp2                     2.5.5-1ubuntu3.1                   deb                       
libselinux1                     3.5-2ubuntu2                       deb                       
libsemanage-common              3.5-1build5                        deb                       
libsemanage2                    3.5-1build5                        deb                       
libsensors-config               1:3.6.0-9build1                    deb                       
libsensors5                     1:3.6.0-9build1                    deb                       
libsepol2                       3.5-2build1                        deb                       
libserd-0-0                     0.32.2-1                           deb                       
libsharpyuv0                    1.3.2-0.4build3                    deb                       
libshine3                       3.1.1-2build1                      deb                       
libslang2                       2.3.3-3build2                      deb                       
libsm6                          2:1.2.3-1build3                    deb                       
libsmartcols1                   2.39.3-9ubuntu6.1                  deb                       
libsnappy1v5                    1.1.10-1build1                     deb                       
libsndfile1                     1.2.2-1ubuntu5                     deb                       
libsndio7.0                     1.9.0-0.3build3                    deb                       
libsodium23                     1.0.18-1build3                     deb                       
libsord-0-0                     0.16.16-2build1                    deb                       
libsoxr0                        0.1.3-4build3                      deb                       
libspeex1                       1.2.1-2ubuntu2.24.04.1             deb                       
libsphinxbase3t64               0.8+5prealpha+1-17build2           deb                       
libsqlite3-0                    3.45.1-1ubuntu2                    deb                       
libsratom-0-0                   0.6.16-1build1                     deb                       
libsrt1.5-gnutls                1.5.3-1build2                      deb                       
libss2                          1.47.0-2.4~exp1ubuntu4.1           deb                       
libssh-4                        0.10.6-2build2                     deb                       
libssh-gcrypt-4                 0.10.6-2build2                     deb                       
libssl3t64                      3.0.13-0ubuntu3.4                  deb                       
